source	tweetId	label	instance	start	end	tweetText
MechanicalTurk	'384211949950484480'	place name	Pakistan	1	9	#Pakistan : At least 31 people #killed by #car-bomb in #Peshawar  http://t.co/vvV1Lcvl22
MechanicalTurk	'384211949950484480'	severity or quantity	At least 31	12	23	#Pakistan : At least 31 people #killed by #car-bomb in #Peshawar  http://t.co/vvV1Lcvl22
MechanicalTurk	'384211949950484480'	type of impact	killed	32	38	#Pakistan : At least 31 people #killed by #car-bomb in #Peshawar  http://t.co/vvV1Lcvl22
MechanicalTurk	'384211949950484480'	place name	Peshawar	56	64	#Pakistan : At least 31 people #killed by #car-bomb in #Peshawar  http://t.co/vvV1Lcvl22
MechanicalTurk	'504476134814134272'	type of impact	Hurt	20	24	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	location modifier	in	25	27	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	place name	California	28	38	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	item affected	Boy	66	69	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	type of impact	hurt	76	80	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	location modifier	in	91	93	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	place name	California	94	104	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	item affected	Boy	16	19	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'504476134814134272'	severity or quantity	badly	70	75	#Albert_Stanlie Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake... http://t.co/51CiOMxMb1
MechanicalTurk	'451431202365267969'	location modifier	in	41	43	RT @NBCNews: VIDEO: Tsunami sirens blare in Chile following earthquake http://t.co/615cpMld70
MechanicalTurk	'451431202365267969'	place name	Chile	44	49	RT @NBCNews: VIDEO: Tsunami sirens blare in Chile following earthquake http://t.co/615cpMld70
MechanicalTurk	'592320522660106240'	place name	Kathmandu	94	103	RT @snobers: This is what's left of the 9 story historic UNESCO heritage's Dharahara Tower in Kathmandu, #Nepal after #earthquake http://t.…
MechanicalTurk	'592320522660106240'	place name	Nepal	106	111	RT @snobers: This is what's left of the 9 story historic UNESCO heritage's Dharahara Tower in Kathmandu, #Nepal after #earthquake http://t.…
MechanicalTurk	'592320522660106240'	item affected	Dharahara Tower	75	90	RT @snobers: This is what's left of the 9 story historic UNESCO heritage's Dharahara Tower in Kathmandu, #Nepal after #earthquake http://t.…
MechanicalTurk	'504038795205816320'	place name	Big Bear Lake	35	48	【#USGS #Breaking】 M 1.5, 5km SE of Big Bear Lake, California http://t.co/C2zPAtyRcE #PastHour #148 #earthquake #tsunami #prayfromjapan
MechanicalTurk	'504038795205816320'	location modifier	SE of	29	34	【#USGS #Breaking】 M 1.5, 5km SE of Big Bear Lake, California http://t.co/C2zPAtyRcE #PastHour #148 #earthquake #tsunami #prayfromjapan
MechanicalTurk	'504658530658308096'	place name	Napa	1	5	#NapaQuake: ISIS Hijacks Napa Earthquake Hashtags to Spread Terror http://t.co/DoUZymKjEo via @BreitbartNews
MechanicalTurk	'504658530658308096'	place name	Napa	25	29	#NapaQuake: ISIS Hijacks Napa Earthquake Hashtags to Spread Terror http://t.co/DoUZymKjEo via @BreitbartNews
MechanicalTurk	'452505606180843521'	location modifier	off coast of	44	56	RT @cnnbrk: 7.4-magnitude earthquake struck off coast of Chile tonight, @USGS says, day after 8.2 quake rocked region.
MechanicalTurk	'452505606180843521'	place name	Chile	57	62	RT @cnnbrk: 7.4-magnitude earthquake struck off coast of Chile tonight, @USGS says, day after 8.2 quake rocked region.
MechanicalTurk	'383917775934459904'	place name	Balochistan	51	62	RT @dawn_com: Another #earthquake jolts shattered #Balochistan district; death toll rises to 366 http://t.co/i3bLvb5Cdu #Awaran #Pakistan
MechanicalTurk	'383917775934459904'	type of impact	death	73	78	RT @dawn_com: Another #earthquake jolts shattered #Balochistan district; death toll rises to 366 http://t.co/i3bLvb5Cdu #Awaran #Pakistan
MechanicalTurk	'383917775934459904'	severity or quantity	366	93	96	RT @dawn_com: Another #earthquake jolts shattered #Balochistan district; death toll rises to 366 http://t.co/i3bLvb5Cdu #Awaran #Pakistan
MechanicalTurk	'593192553798709248'	place name	Nepal	0	5	Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/dW3uu3caj6
MechanicalTurk	'593192553798709248'	type of impact	death	12	17	Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/dW3uu3caj6
MechanicalTurk	'593192553798709248'	severity or quantity	crosses 5000	23	35	Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/dW3uu3caj6
MechanicalTurk	'593192553798709248'	type of impact	death	93	98	Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/dW3uu3caj6
MechanicalTurk	'593192553798709248'	severity or quantity	hundreds	37	45	Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/dW3uu3caj6
MechanicalTurk	'593192553798709248'	type of impact	missing	52	59	Nepal quake death toll crosses 5000, hundreds still missing; rescue operations continue: The death toll in Nep... http://t.co/dW3uu3caj6
MechanicalTurk	'503811528596791296'	place name	California	69	79	How An Earthquake Will Mess Up Your Sleep: A Jawbone Chart: Northern California's worst earthq... http://t.co/Szs9WXBjwo #forbesbusiness
MechanicalTurk	'503968691306774528'	place name	California	0	10	California Earthquake: No Early Warning System http://t.co/AfKiuDjnZz
MechanicalTurk	'451616592686620673'	place name	CHILE	25	30	5.5 - OFFSHORE TARAPACA, CHILE: Date: Thu, 03 Apr 2014 05:51:44 UTCLat/Lon: -20.7733/-70.4011Depth: 26.86 http://t.co/42zDLgbdjS
MechanicalTurk	'451616592686620673'	location modifier	OFFSHORE	6	14	5.5 - OFFSHORE TARAPACA, CHILE: Date: Thu, 03 Apr 2014 05:51:44 UTCLat/Lon: -20.7733/-70.4011Depth: 26.86 http://t.co/42zDLgbdjS
MechanicalTurk	'451616592686620673'	place name	TARAPACA	15	23	5.5 - OFFSHORE TARAPACA, CHILE: Date: Thu, 03 Apr 2014 05:51:44 UTCLat/Lon: -20.7733/-70.4011Depth: 26.86 http://t.co/42zDLgbdjS
MechanicalTurk	'383033293593006080'	place name	Pakistan	33	41	RT @RT_com: UPDATE: Devastating #Pakistan quake kills 370 http://t.co/fmytyHEJf4
MechanicalTurk	'383033293593006080'	type of impact	kills	48	53	RT @RT_com: UPDATE: Devastating #Pakistan quake kills 370 http://t.co/fmytyHEJf4
MechanicalTurk	'383033293593006080'	severity or quantity	370	54	57	RT @RT_com: UPDATE: Devastating #Pakistan quake kills 370 http://t.co/fmytyHEJf4
MechanicalTurk	'593783308774838273'	place name	Nepal	14	19	Earthquake in Nepal and India..but Most affected areas are Twitter, Facebook and Whatsapp.
MechanicalTurk	'593783308774838273'	place name	India	24	29	Earthquake in Nepal and India..but Most affected areas are Twitter, Facebook and Whatsapp.
MechanicalTurk	'452539955995103232'	place name	Iquique	39	46	4.1 magnitude #earthquake. 126 km from Iquique, Tarapaca, #Chile http://t.co/UspdIkq1un
MechanicalTurk	'452539955995103232'	place name	Tarapaca	48	56	4.1 magnitude #earthquake. 126 km from Iquique, Tarapaca, #Chile http://t.co/UspdIkq1un
MechanicalTurk	'452539955995103232'	place name	Chile	59	64	4.1 magnitude #earthquake. 126 km from Iquique, Tarapaca, #Chile http://t.co/UspdIkq1un
MechanicalTurk	'452539955995103232'	location modifier	126 km from	27	38	4.1 magnitude #earthquake. 126 km from Iquique, Tarapaca, #Chile http://t.co/UspdIkq1un
MechanicalTurk	'504129699841601536'	place name	napa	35	39	RT @mgafni: Totally felt the last #napaquake aftershock rite before press conference started; @SRobertsKRON4 said it was him sitting down
MechanicalTurk	'503644573189410816'	location modifier	in	28	30	Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc... http://t.co/pSYcwBNVHa
MechanicalTurk	'503644573189410816'	place name	California	31	41	Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc... http://t.co/pSYcwBNVHa
MechanicalTurk	'503644573189410816'	place name	California	43	53	Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc... http://t.co/pSYcwBNVHa
MechanicalTurk	'503644573189410816'	type of impact	devastated	78	88	Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc... http://t.co/pSYcwBNVHa
MechanicalTurk	'503644573189410816'	place name	San Franc	101	110	Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc... http://t.co/pSYcwBNVHa
MechanicalTurk	'503644573189410816'	item affected	city	93	97	Biggest quakes by magnitude in California: California, where a quake and fire devastated the city of San Franc... http://t.co/pSYcwBNVHa
MechanicalTurk	'384137460252278784'	place name	Cobb	43	47	USGS reports a M0.5 #earthquake 4km WNW of Cobb, California on 9/29/13 @ 2:04:27 UTC http://t.co/6mzD8uWCA7 #quake
MechanicalTurk	'451585881132908544'	place name	Iquique	56	63	RT @NewsBreaker: 7.4 magnitude earthquake strikes SW of Iquique, Chile - @USGS http://t.co/bNu0Wmf5nX
MechanicalTurk	'451585881132908544'	place name	Chile	65	70	RT @NewsBreaker: 7.4 magnitude earthquake strikes SW of Iquique, Chile - @USGS http://t.co/bNu0Wmf5nX
MechanicalTurk	'451585881132908544'	location modifier	SW of	50	55	RT @NewsBreaker: 7.4 magnitude earthquake strikes SW of Iquique, Chile - @USGS http://t.co/bNu0Wmf5nX
MechanicalTurk	'503900187543470080'	place name	Napa	18	22	RT @jgownder: The Napa earthquake woke this many Jawbone Up wearers #wearables #bigdata http://t.co/qY3GvdP4j1 via @verge
MechanicalTurk	'592397299155763200'	place name	Nepal	103	108	@Babu_Bhaiyaa @Dec3rd_q  Act as frnd in time of trouble. frnd can wipe tear. But India isn't mother of Nepal. Sovereign cntrs r equal.
MechanicalTurk	'503955677639761920'	place name	California	36	46	[Emergency Mgmt] 2 Lessons from the California Earthquake http://t.co/1ViaswlqwQ
MechanicalTurk	'453192253549600768'	location modifier	Off	74	77	USGS is providing up-to-date information on 8.2 #Earthquake & Aftershocks Off Chile http://t.co/h7aa0keANg
MechanicalTurk	'453192253549600768'	place name	Chile	78	83	USGS is providing up-to-date information on 8.2 #Earthquake & Aftershocks Off Chile http://t.co/h7aa0keANg
MechanicalTurk	'593738018323828736'	place name	Nepal	87	92	RT @ARRL_PR: This is what #HamRadio does during emergencies. Best of luck to the ops. #NepalEarthquake. https://t.co/F4rP5QocAr
MechanicalTurk	'503643835709157376'	place name	India	17	22	#Akansha_Gautam #India #Indian Strongest Earthquake in 25 Years Hits Northern California http://t.co/ustaZcsYDa #SuryaRay  #SharmaSudhansu
MechanicalTurk	'503643835709157376'	place name	California	78	88	#Akansha_Gautam #India #Indian Strongest Earthquake in 25 Years Hits Northern California http://t.co/ustaZcsYDa #SuryaRay  #SharmaSudhansu
MechanicalTurk	'382835784673288192'	place name	Pakistan	18	26	RT @khaleejtimes: Pakistan quake island unlikely to last: Experts - http://t.co/dWgEVnhHIh #Dubai #Pakistan #World
MechanicalTurk	'504563939502747648'	place name	California	13	23	RT @RT_com: #California earthquake aftermath: Buildings destroyed, over 100 injured (VIDEO) http://t.co/v9jHYsZc9J
MechanicalTurk	'504563939502747648'	item affected	Buildings	46	55	RT @RT_com: #California earthquake aftermath: Buildings destroyed, over 100 injured (VIDEO) http://t.co/v9jHYsZc9J
MechanicalTurk	'504563939502747648'	type of impact	destroyed	56	65	RT @RT_com: #California earthquake aftermath: Buildings destroyed, over 100 injured (VIDEO) http://t.co/v9jHYsZc9J
MechanicalTurk	'504563939502747648'	severity or quantity	over 100	67	75	RT @RT_com: #California earthquake aftermath: Buildings destroyed, over 100 injured (VIDEO) http://t.co/v9jHYsZc9J
MechanicalTurk	'504563939502747648'	type of impact	injured	76	83	RT @RT_com: #California earthquake aftermath: Buildings destroyed, over 100 injured (VIDEO) http://t.co/v9jHYsZc9J
MechanicalTurk	'451754963341819904'	location modifier	northern	62	70	RT @AFP: #BREAKING: A powerful earthquake measuring 7.8 rocks northern Chile
MechanicalTurk	'451754963341819904'	place name	Chile	71	76	RT @AFP: #BREAKING: A powerful earthquake measuring 7.8 rocks northern Chile
MechanicalTurk	'598087463475630081'	place name	Nepal	49	54	RT @DelhiTweeter: Imagine Kejriwal was PM during Nepal #earthquake, His statement would have been "Hum kuch nahin kar sakte Ji, Army Presid…
MechanicalTurk	'504389275685646336'	location modifier	Northern	28	36	Powerful Earthquake Rattles Northern California http://t.co/VkOE5mhhH3
MechanicalTurk	'504389275685646336'	place name	California	37	47	Powerful Earthquake Rattles Northern California http://t.co/VkOE5mhhH3
MechanicalTurk	'504251000970948609'	location modifier	Northern	71	79	RT @heyyouapp: ¤ USA http://t.co/SBrRB0Nog4 849 Earthquake Damage From Northern California Earthquake Could Reach $1 Billion heyyouapp  #Ea…
MechanicalTurk	'504251000970948609'	place name	California	80	90	RT @heyyouapp: ¤ USA http://t.co/SBrRB0Nog4 849 Earthquake Damage From Northern California Earthquake Could Reach $1 Billion heyyouapp  #Ea…
MechanicalTurk	'504251000970948609'	type of impact	Damage	59	65	RT @heyyouapp: ¤ USA http://t.co/SBrRB0Nog4 849 Earthquake Damage From Northern California Earthquake Could Reach $1 Billion heyyouapp  #Ea…
MechanicalTurk	'504251000970948609'	severity or quantity	$1 Billion	114	124	RT @heyyouapp: ¤ USA http://t.co/SBrRB0Nog4 849 Earthquake Damage From Northern California Earthquake Could Reach $1 Billion heyyouapp  #Ea…
MechanicalTurk	'451302689042096128'	location modifier	northern	39	47	RT @NatureNews: Strong earthquake hits northern Chile http://t.co/YgTphfNOQE
MechanicalTurk	'451302689042096128'	place name	Chile	48	53	RT @NatureNews: Strong earthquake hits northern Chile http://t.co/YgTphfNOQE
MechanicalTurk	'383571371583750145'	place name	Panjghor	42	50	RT @BhaiChod: #Earthquake affected areas: Panjghor, Khuzdar, Ketch, Chaghi, some parts of Gawadar & Turbat. In Awaran - 90% of infrastructu…
MechanicalTurk	'383571371583750145'	place name	Khuzdar	52	59	RT @BhaiChod: #Earthquake affected areas: Panjghor, Khuzdar, Ketch, Chaghi, some parts of Gawadar & Turbat. In Awaran - 90% of infrastructu…
MechanicalTurk	'383571371583750145'	place name	Ketch	61	66	RT @BhaiChod: #Earthquake affected areas: Panjghor, Khuzdar, Ketch, Chaghi, some parts of Gawadar & Turbat. In Awaran - 90% of infrastructu…
MechanicalTurk	'383571371583750145'	place name	Chaghi	68	74	RT @BhaiChod: #Earthquake affected areas: Panjghor, Khuzdar, Ketch, Chaghi, some parts of Gawadar & Turbat. In Awaran - 90% of infrastructu…
